DEPTH,PERM,PHIE,PHIT,SWE_WAXMAN,SWTF_WAXMAN,well_name
239.5,-999.25,-999.25,-999.25,-999.25,1,well 1
240,-999.25,-999.25,-999.25,-999.25,1,well 1
240.5,-999.25,-999.25,-999.25,-999.25,1,well 1
241,-999.25,-999.25,-999.25,-999.25,1,well 1
241.5,-999.25,-999.25,-999.25,-999.25,1,well 1
242,-999.25,-999.25,-999.25,-999.25,1,well 1
242.5,-999.25,-999.25,-999.25,-999.25,1,well 1
243,-999.25,-999.25,-999.25,-999.25,1,well 1
243.5,-999.25,-999.25,-999.25,-999.25,1,well 1
244,-999.25,-999.25,-999.25,-999.25,1,well 1
244.5,-999.25,-999.25,-999.25,-999.25,1,well 1
245,-999.25,-999.25,-999.25,-999.25,1,well 1
245.5,-999.25,-999.25,-999.25,-999.25,1,well 1
246,-999.25,-999.25,-999.25,-999.25,1,well 1
246.5,-999.25,-999.25,-999.25,-999.25,1,well 1
247,-999.25,-999.25,-999.25,-999.25,1,well 1
247.5,-999.25,-999.25,-999.25,-999.25,1,well 1
248,-999.25,-999.25,-999.25,-999.25,1,well 1
248.5,-999.25,-999.25,-999.25,-999.25,1,well 1
249,-999.25,-999.25,-999.25,-999.25,1,well 1
249.5,-999.25,-999.25,-999.25,-999.25,1,well 1
250,-999.25,-999.25,-999.25,-999.25,1,well 1
250.5,-999.25,-999.25,-999.25,-999.25,1,well 1
251,-999.25,-999.25,-999.25,-999.25,1,well 1
251.5,-999.25,-999.25,-999.25,-999.25,1,well 1
252,-999.25,-999.25,-999.25,-999.25,1,well 1
252.5,-999.25,-999.25,-999.25,-999.25,1,well 1
253,-999.25,-999.25,-999.25,-999.25,1,well 1
253.5,-999.25,-999.25,-999.25,-999.25,1,well 1
254,-999.25,-999.25,-999.25,-999.25,1,well 1
254.5,-999.25,-999.25,-999.25,-999.25,1,well 1
255,-999.25,-999.25,-999.25,-999.25,1,well 1
255.5,-999.25,-999.25,-999.25,-999.25,1,well 1
256,-999.25,-999.25,-999.25,-999.25,1,well 1
256.5,-999.25,-999.25,-999.25,-999.25,1,well 1
257,-999.25,-999.25,-999.25,-999.25,1,well 1
257.5,-999.25,-999.25,-999.25,-999.25,1,well 1
258,-999.25,-999.25,-999.25,-999.25,1,well 1
258.5,-999.25,-999.25,-999.25,-999.25,1,well 1
259,-999.25,-999.25,-999.25,-999.25,1,well 1
259.5,-999.25,-999.25,-999.25,-999.25,1,well 1
260,-999.25,-999.25,-999.25,-999.25,1,well 1
260.5,-999.25,-999.25,-999.25,-999.25,1,well 1
261,-999.25,-999.25,-999.25,-999.25,1,well 1
261.5,-999.25,-999.25,-999.25,-999.25,1,well 1
262,-999.25,-999.25,-999.25,-999.25,1,well 1
262.5,-999.25,-999.25,-999.25,-999.25,1,well 1
263,-999.25,-999.25,-999.25,-999.25,1,well 1
263.5,-999.25,-999.25,-999.25,-999.25,1,well 1
264,-999.25,-999.25,-999.25,-999.25,1,well 1
264.5,-999.25,-999.25,-999.25,-999.25,1,well 1
265,-999.25,-999.25,-999.25,-999.25,1,well 1
265.5,-999.25,-999.25,-999.25,-999.25,1,well 1
266,-999.25,-999.25,-999.25,-999.25,1,well 1
266.5,-999.25,-999.25,-999.25,-999.25,1,well 1
267,-999.25,-999.25,-999.25,-999.25,1,well 1
267.5,-999.25,-999.25,-999.25,-999.25,1,well 1
268,-999.25,-999.25,-999.25,-999.25,1,well 1
268.5,-999.25,-999.25,-999.25,-999.25,1,well 1
269,-999.25,-999.25,-999.25,-999.25,1,well 1
269.5,-999.25,-999.25,-999.25,-999.25,1,well 1
270,-999.25,-999.25,-999.25,-999.25,1,well 1
270.5,-999.25,-999.25,-999.25,-999.25,1,well 1
271,-999.25,-999.25,-999.25,-999.25,1,well 1
271.5,-999.25,-999.25,-999.25,-999.25,1,well 1
272,-999.25,-999.25,-999.25,-999.25,1,well 1
272.5,-999.25,-999.25,-999.25,-999.25,1,well 1
273,-999.25,-999.25,-999.25,-999.25,1,well 1
273.5,-999.25,-999.25,-999.25,-999.25,1,well 1
274,-999.25,-999.25,-999.25,-999.25,1,well 1
274.5,-999.25,-999.25,-999.25,-999.25,1,well 1
275,-999.25,-999.25,-999.25,-999.25,1,well 1
275.5,-999.25,-999.25,-999.25,-999.25,1,well 1
276,-999.25,-999.25,-999.25,-999.25,1,well 1
276.5,-999.25,-999.25,-999.25,-999.25,1,well 1
277,-999.25,-999.25,-999.25,-999.25,1,well 1
277.5,-999.25,-999.25,-999.25,-999.25,1,well 1
278,-999.25,-999.25,-999.25,-999.25,1,well 1
278.5,-999.25,-999.25,-999.25,-999.25,1,well 1
279,-999.25,-999.25,-999.25,-999.25,1,well 1
279.5,-999.25,-999.25,-999.25,-999.25,1,well 1
280,-999.25,-999.25,-999.25,-999.25,1,well 1
280.5,-999.25,-999.25,-999.25,-999.25,1,well 1
281,-999.25,-999.25,-999.25,-999.25,1,well 1
281.5,-999.25,-999.25,-999.25,-999.25,1,well 1
282,-999.25,-999.25,-999.25,-999.25,1,well 1
282.5,-999.25,-999.25,-999.25,-999.25,1,well 1
283,-999.25,-999.25,-999.25,-999.25,1,well 1
283.5,-999.25,-999.25,-999.25,-999.25,1,well 1
284,-999.25,-999.25,-999.25,-999.25,1,well 1
284.5,-999.25,-999.25,-999.25,-999.25,1,well 1
285,-999.25,-999.25,-999.25,-999.25,1,well 1
285.5,-999.25,-999.25,-999.25,-999.25,1,well 1
286,-999.25,-999.25,-999.25,-999.25,1,well 1
286.5,-999.25,-999.25,-999.25,-999.25,1,well 1
287,-999.25,-999.25,-999.25,-999.25,1,well 1
287.5,-999.25,-999.25,-999.25,-999.25,1,well 1
288,-999.25,-999.25,-999.25,-999.25,1,well 1
288.5,-999.25,-999.25,-999.25,-999.25,1,well 1
289,-999.25,-999.25,-999.25,-999.25,1,well 1
289.5,-999.25,-999.25,-999.25,-999.25,1,well 1
290,-999.25,-999.25,-999.25,-999.25,1,well 1
290.5,-999.25,-999.25,-999.25,-999.25,1,well 1
291,-999.25,-999.25,-999.25,-999.25,1,well 1
291.5,-999.25,-999.25,-999.25,-999.25,1,well 1
292,-999.25,-999.25,-999.25,-999.25,1,well 1
292.5,-999.25,-999.25,-999.25,-999.25,1,well 1
293,-999.25,-999.25,-999.25,-999.25,1,well 1
293.5,-999.25,-999.25,-999.25,-999.25,1,well 1
294,-999.25,-999.25,-999.25,-999.25,1,well 1
294.5,-999.25,-999.25,-999.25,-999.25,1,well 1
295,-999.25,-999.25,-999.25,-999.25,1,well 1
295.5,-999.25,-999.25,-999.25,-999.25,1,well 1
296,-999.25,-999.25,-999.25,-999.25,1,well 1
296.5,-999.25,-999.25,-999.25,-999.25,1,well 1
297,-999.25,-999.25,-999.25,-999.25,1,well 1
297.5,-999.25,-999.25,-999.25,-999.25,1,well 1
298,-999.25,-999.25,-999.25,-999.25,1,well 1
298.5,-999.25,-999.25,-999.25,-999.25,1,well 1
299,-999.25,-999.25,-999.25,-999.25,1,well 1
299.5,-999.25,-999.25,-999.25,-999.25,1,well 1
300,-999.25,-999.25,-999.25,-999.25,1,well 1
300.5,-999.25,-999.25,-999.25,-999.25,1,well 1
301,-999.25,-999.25,-999.25,-999.25,1,well 1
301.5,-999.25,-999.25,-999.25,-999.25,1,well 1
302,-999.25,-999.25,-999.25,-999.25,1,well 1
302.5,-999.25,-999.25,-999.25,-999.25,1,well 1
303,-999.25,-999.25,-999.25,-999.25,1,well 1
303.5,-999.25,-999.25,-999.25,-999.25,1,well 1
304,-999.25,-999.25,-999.25,-999.25,1,well 1
304.5,-999.25,-999.25,-999.25,-999.25,1,well 1
305,-999.25,-999.25,-999.25,-999.25,1,well 1
305.5,-999.25,-999.25,-999.25,-999.25,1,well 1
306,-999.25,-999.25,-999.25,-999.25,1,well 1
306.5,-999.25,-999.25,-999.25,-999.25,1,well 1
307,-999.25,-999.25,-999.25,-999.25,1,well 1
307.5,-999.25,-999.25,-999.25,-999.25,1,well 1
308,-999.25,-999.25,-999.25,-999.25,1,well 1
308.5,-999.25,-999.25,-999.25,-999.25,1,well 1
309,-999.25,-999.25,-999.25,-999.25,1,well 1
309.5,-999.25,-999.25,-999.25,-999.25,1,well 1
310,-999.25,-999.25,-999.25,-999.25,1,well 1
310.5,-999.25,-999.25,-999.25,-999.25,1,well 1
311,-999.25,-999.25,-999.25,-999.25,1,well 1
311.5,-999.25,-999.25,-999.25,-999.25,1,well 1
312,-999.25,-999.25,-999.25,-999.25,1,well 1
312.5,-999.25,-999.25,-999.25,-999.25,1,well 1
313,-999.25,-999.25,-999.25,-999.25,1,well 1
313.5,-999.25,-999.25,-999.25,-999.25,1,well 1
314,-999.25,-999.25,-999.25,-999.25,1,well 1
314.5,-999.25,-999.25,-999.25,-999.25,1,well 1
315,-999.25,-999.25,-999.25,-999.25,1,well 1
315.5,-999.25,-999.25,-999.25,-999.25,1,well 1
316,-999.25,-999.25,-999.25,-999.25,1,well 1
316.5,-999.25,-999.25,-999.25,-999.25,1,well 1
317,-999.25,-999.25,-999.25,-999.25,1,well 1
317.5,-999.25,-999.25,-999.25,-999.25,1,well 1
318,-999.25,-999.25,-999.25,-999.25,1,well 1
318.5,-999.25,-999.25,-999.25,-999.25,1,well 1
319,-999.25,-999.25,-999.25,-999.25,1,well 1
319.5,-999.25,-999.25,-999.25,-999.25,1,well 1
320,-999.25,-999.25,-999.25,-999.25,1,well 1
320.5,-999.25,-999.25,-999.25,-999.25,1,well 1
321,-999.25,-999.25,-999.25,-999.25,1,well 1
321.5,-999.25,-999.25,-999.25,-999.25,1,well 1
322,-999.25,-999.25,-999.25,-999.25,1,well 1
322.5,-999.25,-999.25,-999.25,-999.25,1,well 1
323,-999.25,-999.25,-999.25,-999.25,1,well 1
323.5,-999.25,-999.25,-999.25,-999.25,1,well 1
324,-999.25,-999.25,-999.25,-999.25,1,well 1
324.5,-999.25,-999.25,-999.25,-999.25,1,well 1
325,-999.25,-999.25,-999.25,-999.25,1,well 1
325.5,-999.25,-999.25,-999.25,-999.25,1,well 1
326,-999.25,-999.25,-999.25,-999.25,1,well 1
326.5,-999.25,-999.25,-999.25,-999.25,1,well 1
327,-999.25,-999.25,-999.25,-999.25,1,well 1
327.5,-999.25,-999.25,-999.25,-999.25,1,well 1
328,-999.25,-999.25,-999.25,-999.25,1,well 1
328.5,-999.25,-999.25,-999.25,-999.25,1,well 1
329,-999.25,-999.25,-999.25,-999.25,1,well 1
329.5,-999.25,-999.25,-999.25,-999.25,1,well 1
330,-999.25,-999.25,-999.25,-999.25,1,well 1
330.5,-999.25,-999.25,-999.25,-999.25,1,well 1
331,-999.25,-999.25,-999.25,-999.25,1,well 1
331.5,-999.25,-999.25,-999.25,-999.25,1,well 1
332,-999.25,-999.25,-999.25,-999.25,1,well 1
332.5,-999.25,-999.25,-999.25,-999.25,1,well 1
333,-999.25,-999.25,-999.25,-999.25,1,well 1
333.5,-999.25,-999.25,-999.25,-999.25,1,well 1
334,-999.25,-999.25,-999.25,-999.25,1,well 1
334.5,-999.25,-999.25,-999.25,-999.25,1,well 1
335,-999.25,-999.25,-999.25,-999.25,1,well 1
335.5,-999.25,-999.25,-999.25,-999.25,1,well 1
336,-999.25,-999.25,-999.25,-999.25,1,well 1
336.5,-999.25,-999.25,-999.25,-999.25,1,well 1
337,-999.25,-999.25,-999.25,-999.25,1,well 1
337.5,-999.25,-999.25,-999.25,-999.25,1,well 1
338,-999.25,-999.25,-999.25,-999.25,1,well 1
338.5,-999.25,-999.25,-999.25,-999.25,1,well 1
339,-999.25,-999.25,-999.25,-999.25,1,well 1
339.5,-999.25,-999.25,-999.25,-999.25,1,well 1
340,-999.25,-999.25,-999.25,-999.25,1,well 1
340.5,-999.25,-999.25,-999.25,-999.25,1,well 1
341,-999.25,-999.25,-999.25,-999.25,1,well 1
341.5,-999.25,-999.25,-999.25,-999.25,1,well 1
342,-999.25,-999.25,-999.25,-999.25,1,well 1
342.5,-999.25,-999.25,-999.25,-999.25,1,well 1
343,-999.25,-999.25,-999.25,-999.25,1,well 1
343.5,-999.25,-999.25,-999.25,-999.25,1,well 1
344,-999.25,-999.25,-999.25,-999.25,1,well 1
344.5,-999.25,-999.25,-999.25,-999.25,1,well 1
345,-999.25,-999.25,-999.25,-999.25,1,well 1
345.5,-999.25,-999.25,-999.25,-999.25,1,well 1
346,-999.25,-999.25,-999.25,-999.25,1,well 1
346.5,-999.25,-999.25,-999.25,-999.25,1,well 1
347,-999.25,-999.25,-999.25,-999.25,1,well 1
347.5,-999.25,-999.25,-999.25,-999.25,1,well 1
348,-999.25,-999.25,-999.25,-999.25,1,well 1
348.5,-999.25,-999.25,-999.25,-999.25,1,well 1
349,-999.25,-999.25,-999.25,-999.25,1,well 1
349.5,-999.25,-999.25,-999.25,-999.25,1,well 1
350,-999.25,-999.25,-999.25,-999.25,1,well 1
350.5,-999.25,-999.25,-999.25,-999.25,1,well 1
351,-999.25,-999.25,-999.25,-999.25,1,well 1
351.5,-999.25,-999.25,-999.25,-999.25,1,well 1
352,-999.25,-999.25,-999.25,-999.25,1,well 1
352.5,-999.25,-999.25,-999.25,-999.25,1,well 1
353,-999.25,-999.25,-999.25,-999.25,1,well 1
353.5,-999.25,-999.25,-999.25,-999.25,1,well 1
354,-999.25,-999.25,-999.25,-999.25,1,well 1
354.5,-999.25,-999.25,-999.25,-999.25,1,well 1
355,-999.25,-999.25,-999.25,-999.25,1,well 1
355.5,-999.25,-999.25,-999.25,-999.25,1,well 1
356,-999.25,-999.25,-999.25,-999.25,1,well 1
356.5,-999.25,-999.25,-999.25,-999.25,1,well 1
357,-999.25,-999.25,-999.25,-999.25,1,well 1
357.5,-999.25,-999.25,-999.25,-999.25,1,well 1
358,-999.25,-999.25,-999.25,-999.25,1,well 1
358.5,-999.25,-999.25,-999.25,-999.25,1,well 1
359,-999.25,-999.25,-999.25,-999.25,1,well 1
359.5,-999.25,-999.25,-999.25,-999.25,1,well 1
360,-999.25,-999.25,-999.25,-999.25,1,well 1
360.5,-999.25,-999.25,-999.25,-999.25,1,well 1
361,-999.25,-999.25,-999.25,-999.25,1,well 1
361.5,-999.25,-999.25,-999.25,-999.25,1,well 1
362,-999.25,-999.25,-999.25,-999.25,1,well 1
362.5,-999.25,-999.25,-999.25,-999.25,1,well 1
363,-999.25,-999.25,-999.25,-999.25,1,well 1
363.5,-999.25,-999.25,-999.25,-999.25,1,well 1
364,-999.25,-999.25,-999.25,-999.25,1,well 1
364.5,-999.25,-999.25,-999.25,-999.25,1,well 1
365,-999.25,-999.25,-999.25,-999.25,1,well 1
365.5,-999.25,-999.25,-999.25,-999.25,1,well 1
366,-999.25,-999.25,-999.25,-999.25,1,well 1
366.5,-999.25,-999.25,-999.25,-999.25,1,well 1
367,-999.25,-999.25,-999.25,-999.25,1,well 1
367.5,-999.25,-999.25,-999.25,-999.25,1,well 1
368,-999.25,-999.25,-999.25,-999.25,1,well 1
368.5,-999.25,-999.25,-999.25,-999.25,1,well 1
369,-999.25,-999.25,-999.25,-999.25,1,well 1
369.5,-999.25,-999.25,-999.25,-999.25,1,well 1
370,-999.25,-999.25,-999.25,-999.25,1,well 1
370.5,-999.25,-999.25,-999.25,-999.25,1,well 1
371,-999.25,-999.25,-999.25,-999.25,1,well 1
371.5,-999.25,-999.25,-999.25,-999.25,1,well 1
372,-999.25,-999.25,-999.25,-999.25,1,well 1
372.5,-999.25,-999.25,-999.25,-999.25,1,well 1
373,-999.25,-999.25,-999.25,-999.25,1,well 1
373.5,-999.25,-999.25,-999.25,-999.25,1,well 1
374,-999.25,-999.25,-999.25,-999.25,1,well 1
374.5,-999.25,-999.25,-999.25,-999.25,1,well 1
375,-999.25,-999.25,-999.25,-999.25,1,well 1
375.5,-999.25,-999.25,-999.25,-999.25,1,well 1
376,-999.25,-999.25,-999.25,-999.25,1,well 1
376.5,-999.25,-999.25,-999.25,-999.25,1,well 1
377,-999.25,-999.25,-999.25,-999.25,1,well 1
377.5,-999.25,-999.25,-999.25,-999.25,1,well 1
378,-999.25,-999.25,-999.25,-999.25,1,well 1
378.5,-999.25,-999.25,-999.25,-999.25,1,well 1
379,-999.25,-999.25,-999.25,-999.25,1,well 1
379.5,-999.25,-999.25,-999.25,-999.25,1,well 1
380,-999.25,-999.25,-999.25,-999.25,1,well 1
380.5,-999.25,-999.25,-999.25,-999.25,1,well 1
381,-999.25,-999.25,-999.25,-999.25,1,well 1
381.5,-999.25,-999.25,-999.25,-999.25,1,well 1
382,-999.25,-999.25,-999.25,-999.25,1,well 1
382.5,-999.25,-999.25,-999.25,-999.25,1,well 1
383,-999.25,-999.25,-999.25,-999.25,1,well 1
383.5,-999.25,-999.25,-999.25,-999.25,1,well 1
384,-999.25,-999.25,-999.25,-999.25,1,well 1
384.5,-999.25,-999.25,-999.25,-999.25,1,well 1
385,-999.25,-999.25,-999.25,-999.25,1,well 1
385.5,-999.25,-999.25,-999.25,-999.25,1,well 1
386,-999.25,-999.25,-999.25,-999.25,1,well 1
386.5,-999.25,-999.25,-999.25,-999.25,1,well 1
387,-999.25,-999.25,-999.25,-999.25,1,well 1
387.5,-999.25,-999.25,-999.25,-999.25,1,well 1
388,-999.25,-999.25,-999.25,-999.25,1,well 1
388.5,-999.25,-999.25,-999.25,-999.25,1,well 1
389,-999.25,-999.25,-999.25,-999.25,1,well 1
389.5,-999.25,-999.25,-999.25,-999.25,1,well 1
390,-999.25,-999.25,-999.25,-999.25,1,well 1
390.5,-999.25,-999.25,-999.25,-999.25,1,well 1
391,-999.25,-999.25,-999.25,-999.25,1,well 1
391.5,-999.25,-999.25,-999.25,-999.25,1,well 1
392,-999.25,-999.25,-999.25,-999.25,1,well 1
392.5,-999.25,-999.25,-999.25,-999.25,1,well 1
393,-999.25,-999.25,-999.25,-999.25,1,well 1
393.5,-999.25,-999.25,-999.25,-999.25,1,well 1
394,-999.25,-999.25,-999.25,-999.25,1,well 1
394.5,-999.25,-999.25,-999.25,-999.25,1,well 1
395,-999.25,-999.25,-999.25,-999.25,1,well 1
395.5,-999.25,-999.25,-999.25,-999.25,1,well 1
396,-999.25,-999.25,-999.25,-999.25,1,well 1
396.5,-999.25,-999.25,-999.25,-999.25,1,well 1
397,-999.25,-999.25,-999.25,-999.25,1,well 1
397.5,-999.25,-999.25,-999.25,-999.25,1,well 1
398,-999.25,-999.25,-999.25,-999.25,1,well 1
398.5,-999.25,-999.25,-999.25,-999.25,1,well 1
399,-999.25,-999.25,-999.25,-999.25,1,well 1
399.5,-999.25,-999.25,-999.25,-999.25,1,well 1
400,-999.25,-999.25,-999.25,-999.25,1,well 1
400.5,-999.25,-999.25,-999.25,-999.25,1,well 1
401,-999.25,-999.25,-999.25,-999.25,1,well 1
401.5,-999.25,-999.25,-999.25,-999.25,1,well 1
402,-999.25,-999.25,-999.25,-999.25,1,well 1
402.5,-999.25,-999.25,-999.25,-999.25,1,well 1
403,-999.25,-999.25,-999.25,-999.25,1,well 1
403.5,-999.25,-999.25,-999.25,-999.25,1,well 1
404,-999.25,-999.25,-999.25,-999.25,1,well 1
404.5,-999.25,-999.25,-999.25,-999.25,1,well 1
405,-999.25,-999.25,-999.25,-999.25,1,well 1
405.5,-999.25,-999.25,-999.25,-999.25,1,well 1
406,-999.25,-999.25,-999.25,-999.25,1,well 1
406.5,-999.25,-999.25,-999.25,-999.25,1,well 1
407,-999.25,-999.25,-999.25,-999.25,1,well 1
407.5,-999.25,-999.25,-999.25,-999.25,1,well 1
408,-999.25,-999.25,-999.25,-999.25,1,well 1
408.5,-999.25,-999.25,-999.25,-999.25,1,well 1
409,-999.25,-999.25,-999.25,-999.25,1,well 1
409.5,-999.25,-999.25,-999.25,-999.25,1,well 1
410,-999.25,-999.25,-999.25,-999.25,1,well 1
410.5,-999.25,-999.25,-999.25,-999.25,1,well 1
411,-999.25,-999.25,-999.25,-999.25,1,well 1
411.5,-999.25,-999.25,-999.25,-999.25,1,well 1
412,-999.25,-999.25,-999.25,-999.25,1,well 1
412.5,-999.25,-999.25,-999.25,-999.25,1,well 1
413,-999.25,-999.25,-999.25,-999.25,1,well 1
413.5,-999.25,-999.25,-999.25,-999.25,1,well 1
414,-999.25,-999.25,-999.25,-999.25,1,well 1
414.5,-999.25,-999.25,-999.25,-999.25,1,well 1
415,-999.25,-999.25,-999.25,-999.25,1,well 1
415.5,-999.25,-999.25,-999.25,-999.25,1,well 1
416,-999.25,-999.25,-999.25,-999.25,1,well 1
416.5,-999.25,-999.25,-999.25,-999.25,1,well 1
417,-999.25,-999.25,-999.25,-999.25,1,well 1
417.5,-999.25,-999.25,-999.25,-999.25,1,well 1
418,-999.25,-999.25,-999.25,-999.25,1,well 1
418.5,-999.25,-999.25,-999.25,-999.25,1,well 1
419,-999.25,-999.25,-999.25,-999.25,1,well 1
419.5,-999.25,-999.25,-999.25,-999.25,1,well 1
420,-999.25,-999.25,-999.25,-999.25,1,well 1
420.5,-999.25,-999.25,-999.25,-999.25,1,well 1
421,-999.25,-999.25,-999.25,-999.25,1,well 1
421.5,-999.25,-999.25,-999.25,-999.25,1,well 1
422,-999.25,-999.25,-999.25,-999.25,1,well 1
422.5,-999.25,-999.25,-999.25,-999.25,1,well 1
423,-999.25,-999.25,-999.25,-999.25,1,well 1
423.5,-999.25,-999.25,-999.25,-999.25,1,well 1
424,-999.25,-999.25,-999.25,-999.25,1,well 1
424.5,-999.25,-999.25,-999.25,-999.25,1,well 1
425,-999.25,-999.25,-999.25,-999.25,1,well 1
425.5,-999.25,-999.25,-999.25,-999.25,1,well 1
426,-999.25,-999.25,-999.25,-999.25,1,well 1
426.5,-999.25,-999.25,-999.25,-999.25,1,well 1
427,-999.25,-999.25,-999.25,-999.25,1,well 1
427.5,-999.25,-999.25,-999.25,-999.25,1,well 1
428,-999.25,-999.25,-999.25,-999.25,1,well 1
428.5,-999.25,-999.25,-999.25,-999.25,1,well 1
429,-999.25,-999.25,-999.25,-999.25,1,well 1
429.5,-999.25,-999.25,-999.25,-999.25,1,well 1
430,-999.25,-999.25,-999.25,-999.25,1,well 1
430.5,-999.25,-999.25,-999.25,-999.25,1,well 1
431,-999.25,-999.25,-999.25,-999.25,1,well 1
431.5,-999.25,-999.25,-999.25,-999.25,1,well 1
432,-999.25,-999.25,-999.25,-999.25,1,well 1
432.5,-999.25,-999.25,-999.25,-999.25,1,well 1
433,-999.25,-999.25,-999.25,-999.25,1,well 1
433.5,-999.25,-999.25,-999.25,-999.25,1,well 1
434,-999.25,-999.25,-999.25,-999.25,1,well 1
434.5,-999.25,-999.25,-999.25,-999.25,1,well 1
435,-999.25,-999.25,-999.25,-999.25,1,well 1
435.5,-999.25,-999.25,-999.25,-999.25,1,well 1
436,-999.25,-999.25,-999.25,-999.25,1,well 1
436.5,-999.25,-999.25,-999.25,-999.25,1,well 1
437,-999.25,-999.25,-999.25,-999.25,1,well 1
437.5,-999.25,-999.25,-999.25,-999.25,1,well 1
438,-999.25,-999.25,-999.25,-999.25,1,well 1
438.5,-999.25,-999.25,-999.25,-999.25,1,well 1
439,-999.25,-999.25,-999.25,-999.25,1,well 1
439.5,-999.25,-999.25,-999.25,-999.25,1,well 1
440,-999.25,-999.25,-999.25,-999.25,1,well 1
440.5,-999.25,-999.25,-999.25,-999.25,1,well 1
441,-999.25,-999.25,-999.25,-999.25,1,well 1
441.5,-999.25,-999.25,-999.25,-999.25,1,well 1
442,-999.25,-999.25,-999.25,-999.25,1,well 1
442.5,-999.25,-999.25,-999.25,-999.25,1,well 1
443,-999.25,-999.25,-999.25,-999.25,1,well 1
443.5,-999.25,-999.25,-999.25,-999.25,1,well 1
444,-999.25,-999.25,-999.25,-999.25,1,well 1
444.5,-999.25,-999.25,-999.25,-999.25,1,well 1
445,-999.25,-999.25,-999.25,-999.25,1,well 1
445.5,-999.25,-999.25,-999.25,-999.25,1,well 1
446,-999.25,-999.25,-999.25,-999.25,1,well 1
446.5,-999.25,-999.25,-999.25,-999.25,1,well 1
447,-999.25,-999.25,-999.25,-999.25,1,well 1
447.5,-999.25,-999.25,-999.25,-999.25,1,well 1
448,-999.25,-999.25,-999.25,-999.25,1,well 1
448.5,-999.25,-999.25,-999.25,-999.25,1,well 1
449,-999.25,-999.25,-999.25,-999.25,1,well 1
449.5,-999.25,-999.25,-999.25,-999.25,1,well 1
450,-999.25,-999.25,-999.25,-999.25,1,well 1
450.5,-999.25,-999.25,-999.25,-999.25,1,well 1
451,-999.25,-999.25,-999.25,-999.25,1,well 1
451.5,-999.25,-999.25,-999.25,-999.25,1,well 1
452,-999.25,-999.25,-999.25,-999.25,1,well 1
452.5,-999.25,-999.25,-999.25,-999.25,1,well 1
453,-999.25,-999.25,-999.25,-999.25,1,well 1
453.5,-999.25,-999.25,-999.25,-999.25,1,well 1
454,-999.25,-999.25,-999.25,-999.25,1,well 1
454.5,-999.25,-999.25,-999.25,-999.25,1,well 1
455,-999.25,-999.25,-999.25,-999.25,1,well 1
455.5,-999.25,-999.25,-999.25,-999.25,1,well 1
456,-999.25,-999.25,-999.25,-999.25,1,well 1
456.5,-999.25,-999.25,-999.25,-999.25,1,well 1
457,-999.25,-999.25,-999.25,-999.25,1,well 1
457.5,-999.25,-999.25,-999.25,-999.25,1,well 1
458,-999.25,-999.25,-999.25,-999.25,1,well 1
458.5,-999.25,-999.25,-999.25,-999.25,1,well 1
459,-999.25,-999.25,-999.25,-999.25,1,well 1
459.5,-999.25,-999.25,-999.25,-999.25,1,well 1
460,-999.25,-999.25,-999.25,-999.25,1,well 1
460.5,-999.25,-999.25,-999.25,-999.25,1,well 1
461,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
461.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
462,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
462.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
463,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
463.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
464,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
464.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
465,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
465.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
466,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
466.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
467,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
467.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
468,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
468.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
469,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
469.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
470,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
470.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
471,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
471.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
472,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
472.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
473,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
473.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
474,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
474.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
475,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
475.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
476,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
476.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
477,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
477.5,-999.25,-999.25,-999.25,-999.25,-999.25,well 1
